Calendar Year,Corporate Name,Revenue Type,Commodity,Revenues
2023,FRANKLIN MOUNTAIN ENERGY LLC,ONRR - Royalties,Oil,"$125,369,323.05 "
2023,FRANKLIN MOUNTAIN ENERGY LLC,ONRR/BLM - Bonus,Oil & Gas,"$5,880,120.00 "
2023,FRANKLIN MOUNTAIN ENERGY LLC,ONRR/BLM - Rents,Oil & Gas,"$8,404.00 "
2023,FREEPOINT RESOURCES LLC,ONRR - Royalties,Gas,"$1,317,853.40 "
2023,FREEPORT MINERALS CORPORATION,BLM - Permit Fees,Mining Claims,"$101,310.00 "
2023,FREEPORT-MCMORAN BAGDAD INC,BLM - Permit Fees,Mining Claims,"$182,820.00 "
2023,FREEPORT-MCMORAN CHINO MINES COMPANY,BLM - Permit Fees,Mining Claims,"$144,900.00 "
2023,FREEPORT-MCMORAN EXPLORATION CORP,BLM - Permit Fees,Mining Claims,"$953,440.00 "
2023,FREEPORT-MCMORAN INC,ONRR - Other Revenues,Oil & Gas,"$140,216.07 "
2023,FREEPORT-MCMORAN INC,ONRR - Royalties,Gas,"$131,488.22 "
2023,FREEPORT-MCMORAN INC,ONRR - Royalties,Oil,"$949,137.98 "
2023,FREEPORT-MCMORAN INC,ONRR - Inspection Fees,N/a,"$343,980.00 "
2023,FREEPORT-MCMORAN INC,ONRR/BLM - Rents,Oil & Gas,$75.00 
2023,FREEPORT-MCMORAN MIAMI INC,BLM - Permit Fees,Mining Claims,"$142,560.00 "
2023,FREEPORT-MCMORAN MINERAL PROPERTIES INC,BLM - Permit Fees,Mining Claims,"$161,040.00 "
2023,FREEPORT-MCMORAN SAFFORD INC,BLM - Permit Fees,Mining Claims,"$422,895.00 "
2023,FREEPORT-MCMORAN TYRONE INC,BLM - Permit Fees,Mining Claims,"$143,385.00 "
2023,FRONTEER DEVELOPMENT LLC,BLM - Permit Fees,Mining Claims,"$107,250.00 "
2023,FULCRUM ENERGY OPERATING LLC,BLM - Permit Fees,Oil & Gas,"$72,930.00 "
2023,FULCRUM ENERGY OPERATING LLC,ONRR - Other Revenues,Oil & Gas,"$10,471.67 "
2023,FULCRUM ENERGY OPERATING LLC,ONRR - Royalties,Gas,"$5,036.52 "
2023,FULCRUM ENERGY OPERATING LLC,ONRR - Royalties,Oil,"$1,161,085.68 "
2023,FULCRUM ENERGY OPERATING LLC,ONRR/BLM - Rents,Oil & Gas,"$63,116.00 "
2023,FULLER CONSTRUCTION INC,BLM - Permit Fees,Mineral Materials,"$123,774.75 "
2023,FUNDARE RESOURCES OPERATING CO LLC,ONRR - Other Revenues,Oil & Gas,"($259,586.22)"
2023,FUNDARE RESOURCES OPERATING CO LLC,ONRR - Royalties,Gas,"$492,299.02 "
2023,FUNDARE RESOURCES OPERATING CO LLC,ONRR - Royalties,Oil,"$1,285,132.53 "
2023,FUNDARE RESOURCES OPERATING CO LLC,ONRR/BLM - Rents,Oil & Gas,"$29,050.00 "
2023,GALESI GROUP,ONRR - Other Revenues,Oil & Gas,"$40,200.41 "
2023,GALESI GROUP,ONRR - Royalties,Gas,$301.44 
2023,GALESI GROUP,ONRR - Royalties,Oil,"$4,275,578.73 "
2023,GALESI GROUP,ONRR/BLM - Rents,Oil & Gas,"$1,209.50 "
2023,GBK CORP,ONRR - Other Revenues,Oil,"$382,241.48 "
2023,GBK CORP,ONRR - Other Revenues,Oil & Gas,"$4,469,106.88 "
2023,GBK CORP,ONRR - Royalties,Gas,"$26,767,067.64 "
2023,GBK CORP,ONRR - Royalties,Oil,"$110,577,727.97 "
2023,GBK CORP,ONRR/BLM - Rents,Oil & Gas,"$3,754.00 "
2023,GCC ENERGY LLC,ONRR - Royalties,Coal,"$1,084,126.97 "
2023,GCC ENERGY LLC,ONRR/BLM - Bonus,Coal,"$686,880.00 "
2023,GCC ENERGY LLC,ONRR/BLM - Rents,Coal,"$14,298.00 "
2023,GCI DIRT CONTRACTORS,BLM - Permit Fees,Mineral Materials,"$107,013.50 "
2023,GEMFIELD RESOURCES LLC,BLM - Permit Fees,Mining Claims,"$124,000.00 "
2023,GENESIS CRUDE OIL LP,ONRR - Other Revenues,Oil & Gas,"$2,341.00 "
2023,GENESIS CRUDE OIL LP,ONRR - Other Revenues,Sodium,"$41,506.83 "
2023,GENESIS CRUDE OIL LP,ONRR - Royalties,Mine Water,"$37,773.97 "
2023,GENESIS CRUDE OIL LP,ONRR - Royalties,Oil,"$52,993.13 "
2023,GENESIS CRUDE OIL LP,ONRR - Royalties,Soda Ash,"$7,725,550.55 "
2023,GENESIS CRUDE OIL LP,ONRR - Royalties,Sodium,"$4,131,376.43 "
2023,GENESIS GOLD CORP,BLM - Permit Fees,Mining Claims,"$114,675.00 "
2023,GENTRY MOUNTAIN MINING LLC,ONRR - Other Revenues,Coal,$292.50 
2023,GENTRY MOUNTAIN MINING LLC,ONRR - Royalties,Coal,"$2,938,246.52 "
2023,GENTRY MOUNTAIN MINING LLC,ONRR/BLM - Rents,Coal,"$24,771.00 "
2023,GENTRY MOUNTAIN MINING LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$45,034.74 "
2023,GEORGIA-PACIFIC GYPSUM LLC,BLM - Permit Fees,Mining Claims,"$104,940.00 "
2023,GIBSON COUNTY COAL LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$488,831.19 "
2023,GLASSPORT LLC,ONRR - Other Revenues,Oil & Gas,"$26,328.33 "
2023,GLASSPORT LLC,ONRR - Royalties,Gas,"$249,550.65 "
2023,GMT EXPLORATION CO LLC,ONRR - Other Revenues,Oil & Gas,"$17,328.97 "
2023,GMT EXPLORATION CO LLC,ONRR - Royalties,Gas,"$230,868.18 "
2023,GMT EXPLORATION CO LLC,ONRR - Royalties,Oil,"$16,741.65 "
2023,GMT EXPLORATION CO LLC,ONRR/BLM - Rents,Oil & Gas,"$3,344.00 "
2023,GOLD EXPRESS MINES INC,BLM - Permit Fees,Mining Claims,"$180,450.00 "
2023,GOLD SPRINGS LLC,BLM - Permit Fees,Mining Claims,"$152,460.00 "
2023,GOLD STANDARD VENTURES US INC,BLM - Permit Fees,Locatable Minerals,"$150,000.00 "
2023,GOLD STANDARD VENTURES US INC,BLM - Permit Fees,Mining Claims,"$64,740.00 "
2023,GOLDEN ARROW MINING CORP,BLM - Permit Fees,Mining Claims,"$100,320.00 "
2023,GOLDEN GRYPHON USA INC,BLM - Permit Fees,Mining Claims,"$187,880.00 "
2023,GOLDEN MILE MINERALS CORP,BLM - Permit Fees,Mining Claims,"$112,905.00 "
2023,GOLDEN PICK LLC,BLM - Permit Fees,Mining Claims,"$138,270.00 "
2023,GOLDEN VERTEX CORP,BLM - Permit Fees,Mining Claims,"$286,275.00 "
2023,GOM ENERGY VENTURE I LLC,ONRR - Other Revenues,Oil,"($12,640.56)"
2023,GOM ENERGY VENTURE I LLC,ONRR - Other Revenues,Oil & Gas,"($81,389.05)"
2023,GOM ENERGY VENTURE I LLC,ONRR - Royalties,Gas,"$20,596.61 "
2023,GOM ENERGY VENTURE I LLC,ONRR - Royalties,Oil,"$1,931,101.58 "
2023,GOM ENERGY VENTURE I LLC,ONRR/BLM - Rents,Oil & Gas,"$70,000.00 "
2023,GOMEX ENERGY OFFSHORE LTD,ONRR - Other Revenues,N/a,$233.50 
2023,GOMEX ENERGY OFFSHORE LTD,ONRR - Other Revenues,Oil,($78.13)
2023,GOMEX ENERGY OFFSHORE LTD,ONRR - Other Revenues,Oil & Gas,$359.85 
2023,GOMEX ENERGY OFFSHORE LTD,ONRR - Royalties,Oil,"$1,814,999.09 "
2023,GOMEX ENERGY OFFSHORE LTD,ONRR - Civil Penalties,N/a,"$30,486.00 "
2023,GOMEX ENERGY OFFSHORE LTD,ONRR - Inspection Fees,N/a,"$17,000.00 "
2023,GOMEX ENERGY OFFSHORE LTD,ONRR/BLM - Rents,Oil & Gas,$360.00 
2023,GOODRICH PETROLEUM CORP,ONRR - Other Revenues,Oil & Gas,$305.92 
2023,GOODRICH PETROLEUM CORP,ONRR - Royalties,Gas,"$340,249.77 "
2023,GOODRICH PETROLEUM CORP,ONRR - Royalties,Oil,"$2,016.80 "
2023,GOT ROCKS LLC,BLM - Permit Fees,Mineral Materials,"$107,650.27 "
2023,GOT ROCKS LLC,BLM - Permit Fees,Mining Claims,"$9,570.00 "
2023,GRANITE CREEK ENERGY LLC,BLM - Permit Fees,Oil & Gas,"$9,555.00 "
2023,GRANITE CREEK ENERGY LLC,ONRR - Other Revenues,Oil & Gas,"$146,756.02 "
2023,GRANITE CREEK ENERGY LLC,ONRR - Royalties,Gas,"$6,563.58 "
2023,GRANITE CREEK ENERGY LLC,ONRR - Royalties,Oil,"$595,871.07 "
2023,GRANT CANYON OIL AND GAS LLC,ONRR - Royalties,Oil,"$429,111.63 "
2023,GRANT CANYON OIL AND GAS LLC,ONRR/BLM - Rents,Geothermal,$640.00 
2023,GRANT CANYON OIL AND GAS LLC,ONRR/BLM - Rents,Oil & Gas,"$24,672.00 "
2023,GRAYMONT WESTERN US INC,BLM - Permit Fees,Mining Claims,"$249,195.00 "
2023,GRAYSON MILL ENERGY LLC,BLM - Permit Fees,Oil & Gas,"$130,210.00 "
2023,GRAYSON MILL OPERATING LLC,ONRR - Other Revenues,Gas,$0.14 
2023,GRAYSON MILL OPERATING LLC,ONRR - Other Revenues,Oil & Gas,"$91,059.06 "
2023,GRAYSON MILL OPERATING LLC,ONRR - Royalties,Gas,"$1,792,703.51 "
2023,GRAYSON MILL OPERATING LLC,ONRR - Royalties,Oil,"$10,201,952.13 "
2023,GRAYSON MILL OPERATING LLC,ONRR/BLM - Bonus,Oil & Gas,"$14,250,886.00 "
2023,GRAYSON MILL OPERATING LLC,ONRR/BLM - Rents,Oil & Gas,"$16,685.98 "
2023,GRC NEVADA INC,BLM - Permit Fees,Locatable Minerals,"$24,400.00 "
2023,GRC NEVADA INC,BLM - Permit Fees,Mining Claims,"$152,520.00 "
2023,GREAT BASIN RESOURCES INC,BLM - Permit Fees,Locatable Minerals,"$2,432.00 "
2023,GREAT BASIN RESOURCES INC,BLM - Permit Fees,Mining Claims,"$258,225.00 "
2023,GREAT WESTERN DRILLING CO AND NEOFIRMA INC,ONRR - Other Revenues,Oil & Gas,"($32,047.15)"
2023,GREAT WESTERN DRILLING CO AND NEOFIRMA INC,ONRR - Royalties,Gas,"$181,787.49 "
2023,GREAT WESTERN DRILLING CO AND NEOFIRMA INC,ONRR - Royalties,Oil,"$27,832.14 "
2023,GREAT WESTERN MINING CORP,BLM - Permit Fees,Mining Claims,"$118,715.00 "
2023,GREENHAT MINERALS HOLDINGS US LTD,BLM - Permit Fees,Mining Claims,"$207,075.00 "
2023,GREYHOUND ENERGY LLC,ONRR - Other Revenues,Oil,"($10,068.79)"
2023,GREYHOUND ENERGY LLC,ONRR - Other Revenues,Oil & Gas,"$2,465.90 "
2023,GREYHOUND ENERGY LLC,ONRR - Royalties,Gas,"$564,578.66 "
2023,GREYHOUND ENERGY LLC,ONRR - Royalties,Oil,"$4,333,642.01 "
2023,GREYHOUND ENERGY LLC,ONRR/BLM - Rents,Oil & Gas,$30.00 
2023,GREYLOCK PRODUCTION LLC,BLM - Permit Fees,Oil & Gas,"$15,590.00 "
2023,GREYLOCK PRODUCTION LLC,ONRR - Other Revenues,N/a,$243.00 
2023,GREYLOCK PRODUCTION LLC,ONRR - Other Revenues,Oil & Gas,"($513,256.34)"
2023,GREYLOCK PRODUCTION LLC,ONRR - Royalties,Gas,"$15,573,206.49 "
2023,GREYLOCK PRODUCTION LLC,ONRR - Royalties,Oil,"$2,659,323.88 "
2023,GREYLOCK PRODUCTION LLC,ONRR/BLM - Rents,Oil & Gas,"$16,214.00 "
2023,GRMR OIL AND GAS LLC,ONRR - Other Revenues,Oil & Gas,"$11,953.40 "
2023,GRMR OIL AND GAS LLC,ONRR - Royalties,Oil,"$248,575.00 "
2023,GRMR OIL AND GAS LLC,ONRR/BLM - Rents,Oil & Gas,"($3,674.00)"
2023,GROUP TEN USA INC,BLM - Permit Fees,Mining Claims,"$126,885.00 "
2023,GROUSE MOUNTAIN ENVIRONMENTAL CONSULTANTS,BLM - Permit Fees,Oil & Gas,"$240,300.00 "
2023,GRP ELAND LLC,BLM - Permit Fees,Mining Claims,"$171,600.00 "
2023,GRP PINYON LLC,BLM - Permit Fees,Mining Claims,"$125,895.00 "
2023,GSOE I LLC,ONRR/BLM - Rents,Wind,"$420,588.00 "
2023,GULF EXPLORATION LLC,BLM - Permit Fees,Oil & Gas,$180.00 
2023,GULF EXPLORATION LLC,ONRR - Royalties,Oil,"$217,986.85 "
2023,GULF EXPLORATION LLC,ONRR/BLM - Rents,Oil & Gas,"$3,457.50 "
2023,GULFPORT ENERGY CORP,ONRR - Royalties,Gas,"$154,267.10 "
2023,H L BROWN OPERATING LLC,ONRR - Royalties,Gas,"$131,734.62 "
2023,H LIMA NEVADA LLC,BLM - Permit Fees,Locatable Minerals,"$105,784.00 "
2023,HAMILTON COUNTY COAL LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$434,742.31 "
2023,HARVARD PETROLEUM CO LLC,ONRR - Other Revenues,Oil & Gas,"($425,728.76)"
2023,HARVARD PETROLEUM CO LLC,ONRR - Royalties,Gas,"$806,330.22 "
2023,HARVARD PETROLEUM CO LLC,ONRR - Royalties,Oil,"$6,228,554.28 "
2023,HCDD LLC,BLM - Permit Fees,Oil & Gas,$185.00 
2023,HCDD LLC,ONRR/BLM - Bonus,Oil & Gas,"$172,080.00 "
2023,HCDD LLC,ONRR/BLM - Rents,Oil & Gas,$240.00 
2023,HEANDD OFFSHORE LP,ONRR - Other Revenues,Oil,"$194,558.73 "
2023,HEANDD OFFSHORE LP,ONRR - Other Revenues,Oil & Gas,"($695,252.53)"
2023,HEANDD OFFSHORE LP,ONRR - Royalties,Gas,"$899,942.30 "
2023,HEANDD OFFSHORE LP,ONRR - Royalties,Oil,"$20,222,939.77 "
2023,HECLA LIMITED,BLM - Permit Fees,Mining Claims,"$482,130.00 "
2023,HELENA RESOURCES INC,ONRR - Other Revenues,Oil & Gas,"$4,381.67 "
2023,HELENA RESOURCES INC,ONRR - Royalties,Gas,"$140,971.74 "
2023,HERCO,ONRR/BLM - Bonus,Oil & Gas,"$124,160.00 "
2023,HERCO,ONRR/BLM - Rents,Oil & Gas,"$5,256.00 "
2023,HERCULES GOLD USA LLC,BLM - Permit Fees,Mining Claims,"$199,155.00 "
2023,HERITAGE COAL & NATURAL RESOUR,OSMRE - AML Fees including Audits and Late Charges,Coal,"$186,023.28 "
2023,HESS BAKKEN INVESTMENTS II LLC,BLM - Permit Fees,Oil & Gas,"$144,410.00 "
2023,HESS CORP,ONRR - Other Revenues,N/a,"$2,409.87 "
2023,HESS CORP,ONRR - Other Revenues,Oil,"$867,034.42 "
2023,HESS CORP,ONRR - Other Revenues,Oil & Gas,"($1,256,447.26)"
2023,HESS CORP,ONRR - Royalties,Gas,"$16,530,284.33 "
2023,HESS CORP,ONRR - Royalties,Oil,"$107,312,440.49 "
2023,HESS CORP,ONRR - Inspection Fees,N/a,"$487,820.00 "
2023,HESS CORP,ONRR/BLM - Bonus,Oil & Gas,"$8,257,592.00 "
2023,HESS CORP,ONRR/BLM - Rents,Oil & Gas,"$3,901,159.00 "
2023,HIGH RIVER RESOURCES OPERATING LLC,ONRR - Other Revenues,Oil & Gas,$564.68 
2023,HIGH RIVER RESOURCES OPERATING LLC,ONRR - Royalties,Gas,"$143,655.76 "
2023,HIGH RIVER RESOURCES OPERATING LLC,ONRR - Royalties,Oil,"$49,929.42 "
2023,HIGHPOINT OPERATING CORP,ONRR - Other Revenues,Oil & Gas,"$59,125.20 "
2023,HIGHPOINT OPERATING CORP,ONRR - Royalties,Gas,"$1,074,323.87 "
2023,HIGHPOINT OPERATING CORP,ONRR - Royalties,Oil,"$5,108,487.38 "
2023,HIGHPOINT OPERATING CORP,ONRR/BLM - Rents,Oil & Gas,"$3,095.50 "
2023,HIGHWAY 50 GOLD US CORP,BLM - Permit Fees,Mining Claims,"$144,540.00 "
2023,HILCORP ENERGY COMPANY,BLM - Permit Fees,Mineral Materials,"$5,940.00 "
2023,HILCORP ENERGY COMPANY,BLM - Permit Fees,Oil & Gas,"$565,720.00 "
2023,HILCORP ENERGY CORP,ONRR - Other Revenues,Gas,"$11,719.43 "
2023,HILCORP ENERGY CORP,ONRR - Other Revenues,Oil & Gas,"($3,596,196.70)"
2023,HILCORP ENERGY CORP,ONRR - Royalties,Gas,"$197,230,917.12 "
2023,HILCORP ENERGY CORP,ONRR - Royalties,Oil,"$13,741,815.40 "
2023,HILCORP ENERGY CORP,ONRR - Royalties,Sulfur,"$294,537.08 "
2023,HILCORP ENERGY CORP,ONRR - Inspection Fees,N/a,"$7,875.00 "
2023,HILCORP ENERGY CORP,ONRR/BLM - Bonus,Oil & Gas,"$63,983.00 "
2023,HILCORP ENERGY CORP,ONRR/BLM - Rents,Oil & Gas,"$548,990.85 "
2023,HILLSBORO ENERGY LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$289,658.19 "
2023,HITECH MINERALS INC,BLM - Permit Fees,Mining Claims,"$149,340.00 "
2023,HOCKER AND SONS LLC,BLM - Permit Fees,Mineral Materials,"$261,110.00 "
2023,HOG RANCH MINERALS INC,BLM - Permit Fees,Mining Claims,"$291,480.00 "
2023,HOLCIM US INC,BLM - Permit Fees,Locatable Minerals,"$7,425.00 "
2023,HOLCIM US INC,BLM - Permit Fees,Mineral Materials,"$155,260.39 "
2023,HOLCIM US INC,BLM - Permit Fees,Mining Claims,"$4,290.00 "
2023,HOLLYFRONTIER CORP,ONRR - Royalties,Oil,"$3,165,653.31 "
2023,HOLMES WESTERN OIL CORP,ONRR - Other Revenues,Oil & Gas,$268.82 
2023,HOLMES WESTERN OIL CORP,ONRR - Royalties,Gas,"$83,410.40 "
2023,HOLMES WESTERN OIL CORP,ONRR - Royalties,Oil,"$2,699,705.09 "
2023,HOLMES WESTERN OIL CORP,ONRR/BLM - Rents,Oil & Gas,$140.00 
2023,HOOVER AND STACY INC,ONRR/BLM - Bonus,Oil & Gas,"$2,105,600.00 "
2023,HOOVER AND STACY INC,ONRR/BLM - Rents,Oil & Gas,$480.00 
2023,HORIZON LITHIUM LLC,BLM - Permit Fees,Mining Claims,"$138,870.00 "
2023,HORIZON SOUTH LITHIUM CORP,BLM - Permit Fees,Mining Claims,"$151,320.00 "
2023,HORSE HEAVEN HOLDINGS INC,BLM - Permit Fees,Mining Claims,"$115,335.00 "
2023,HOUSTON ENERGY DEEPWATER PARTNERS SPRUAN,ONRR - Royalties,Gas,"$152,389.97 "
2023,HOUSTON ENERGY DEEPWATER PARTNERS SPRUAN,ONRR - Royalties,Oil,"$5,830.54 "
2023,HOUSTON ENERGY DEEPWATER VENTURES I LLC,ONRR - Other Revenues,Oil,"($81,726.36)"
2023,HOUSTON ENERGY DEEPWATER VENTURES I LLC,ONRR - Other Revenues,Oil & Gas,$115.11 
2023,HOUSTON ENERGY DEEPWATER VENTURES I LLC,ONRR - Royalties,Gas,"$71,280.92 "
2023,HOUSTON ENERGY DEEPWATER VENTURES I LLC,ONRR - Royalties,Oil,"$4,116,238.20 "
2023,HOUSTON ENERGY DEEPWATER VENTURES I LLC,ONRR/BLM - Bonus,Oil & Gas,"$78,577.00 "
2023,HOUSTON ENERGY DEEPWATER VENTURES I LLC,ONRR/BLM - Rents,Oil & Gas,"$457,000.00 "
2023,HUNT CONSOLIDATED INC,ONRR - Other Revenues,Oil & Gas,$894.79 
2023,HUNT CONSOLIDATED INC,ONRR - Royalties,Gas,"$6,831.61 "
2023,HUNT CONSOLIDATED INC,ONRR - Royalties,Oil,"$5,629,453.57 "
2023,HUNT CONSOLIDATED INC,ONRR/BLM - Rents,Oil & Gas,"$1,368.00 "
2023,HUNT CRUDE OIL SUPPLY CO,ONRR - Royalties,Oil,"$274,813.84 "
2023,HUNTER JUDY,ONRR - Civil Penalties,N/a,"$200,000.00 "
2023,HUNTINGTON ENERGY LLC,ONRR - Other Revenues,Oil & Gas,"$34,251.59 "
2023,HUNTINGTON ENERGY LLC,ONRR - Royalties,Gas,"$6,095,006.15 "
2023,HUNTINGTON ENERGY LLC,ONRR - Royalties,Oil,"$313,652.18 "
2023,HUNTINGTON OIL AND GAS LLC,ONRR - Other Revenues,Oil & Gas,"$4,023.07 "
2023,HUNTINGTON OIL AND GAS LLC,ONRR - Royalties,Oil,"$320,860.89 "
2023,HYCROFT RESOURCES & DEVLOPMENT,BLM - Permit Fees,Mining Claims,"$450,945.00 "
2023,HYDRO RESTORATION CORPORATION,BLM - Permit Fees,Mining Claims,"$245,250.00 "
2023,HYPERION OIL AND GAS LLC,ONRR - Royalties,Gas,"$263,695.76 "
2023,HYPERION OIL AND GAS LLC,ONRR - Royalties,Oil,"$401,335.90 "
2023,IACX PRODUCTION,ONRR - Other Revenues,Oil & Gas,"$19,415.54 "
2023,IACX PRODUCTION,ONRR - Royalties,Gas,"$504,598.07 "
2023,IACX PRODUCTION,ONRR - Royalties,Oil,"$13,717.82 "
2023,IBERDROLA S A,ONRR - Other Revenues,Oil & Gas,"$201,976.36 "
2023,ICG TYGART VALLEY LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$387,827.01 "
2023,IDAHO CHAMPION COBALT USA INC,BLM - Permit Fees,Mining Claims,"$132,965.00 "
2023,IDAHO CHAMPION GOLD MINES LLC,BLM - Permit Fees,Mining Claims,"$103,725.00 "
2023,IDAHO CHAMPION RESOURCES LLC,BLM - Permit Fees,Mining Claims,"$166,650.00 "
2023,IDAHO GOLD RESOURCES COMPANY LLC,BLM - Permit Fees,Mining Claims,"$276,780.00 "
2023,IGX MINERALS LLC,BLM - Permit Fees,Mining Claims,"$400,960.00 "
2023,ILX HOLDINGS LLC,ONRR - Other Revenues,Oil,"$1,625,584.67 "
2023,ILX HOLDINGS LLC,ONRR - Other Revenues,Oil & Gas,"($136,312.95)"
2023,ILX HOLDINGS LLC,ONRR - Royalties,Gas,"$4,103,908.70 "
2023,ILX HOLDINGS LLC,ONRR - Royalties,Oil,"$66,829,928.60 "
2023,IMERYS PERLITE USA INC,BLM - Permit Fees,Mining Claims,"$108,405.00 "
2023,IMPACT ENERGY OPERATING LLC,ONRR - Other Revenues,Oil & Gas,"$3,019.61 "
2023,IMPACT ENERGY OPERATING LLC,ONRR - Royalties,Gas,"$2,606.23 "
2023,IMPACT ENERGY OPERATING LLC,ONRR - Royalties,Oil,"$1,546,005.74 "
2023,IMPACT EXPLORATION & PRODUCTION,BLM - Permit Fees,Oil & Gas,"$452,440.00 "
2023,IMPACT EXPLORATION AND PRODUCTION LLC,ONRR - Other Revenues,Oil & Gas,"$7,684.84 "
2023,IMPACT EXPLORATION AND PRODUCTION LLC,ONRR - Royalties,Gas,"$1,272,244.43 "
2023,IMPACT EXPLORATION AND PRODUCTION LLC,ONRR - Royalties,Oil,"$9,970,160.52 "
2023,IMPACT EXPLORATION AND PRODUCTION LLC,ONRR/BLM - Rents,Oil & Gas,"$35,809.00 "
2023,IMPERIAL USA CORP,BLM - Permit Fees,Mining Claims,"$199,815.00 "
2023,INCLINE ENERGY PARTNERS LP,BLM - Permit Fees,Oil & Gas,"$165,270.00 "
2023,INFINITY HYDROCARBONS LLC,ONRR - Royalties,Oil,"$1,411,126.07 "
2023,INNOGY US RENEWABLE PROJECTS LLC,ONRR/BLM - Bonus,Wind,"$121,307,692.00 "
2023,INNOGY US RENEWABLE PROJECTS LLC,ONRR/BLM - Rents,Wind,"$190,014.00 "
2023,INTERMONT RESOURCES LLC,BLM - Permit Fees,Mining Claims,"$134,145.00 "
2023,INTOR RESOURCES CORP,BLM - Permit Fees,Mining Claims,"$105,075.00 "
2023,INTREPID POTASH INC,ONRR - Other Revenues,Potassium,"$305,235.68 "
2023,INTREPID POTASH INC,ONRR - Royalties,Potassium,"$5,354,765.97 "
2023,INTREPID POTASH INC,ONRR - Royalties,Sodium,"$535,588.30 "
2023,INTREPID POTASH INC,ONRR/BLM - Rents,Potassium,$0.02 
2023,INVENERGY WIND OFFSHORE LLC,ONRR/BLM - Bonus,Wind,"$111,769,231.00 "
2023,INVENERGY WIND OFFSHORE LLC,ONRR/BLM - Rents,Wind,"$493,182.00 "
2023,IONEER MINERALS CORP,BLM - Permit Fees,Locatable Minerals,"$13,500.00 "
2023,IONEER MINERALS CORP,BLM - Permit Fees,Mining Claims,"$145,185.00 "
2023,IRISH OIL AND GAS INC,ONRR/BLM - Bonus,Oil & Gas,"$154,865.00 "
2023,IRISH OIL AND GAS INC,ONRR/BLM - Rents,Oil & Gas,"$35,175.00 "
2023,IRON CUMBERLAND LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$487,380.28 "
2023,IRON OIL OPERATING LLC,BLM - Permit Fees,Oil & Gas,$725.00 
2023,IRON OIL OPERATING LLC,ONRR - Other Revenues,Oil & Gas,$100.68 
2023,IRON OIL OPERATING LLC,ONRR - Royalties,Gas,"$13,653.63 "
2023,IRON OIL OPERATING LLC,ONRR - Royalties,Oil,"$119,621.00 "
2023,IRON OIL OPERATING LLC,ONRR/BLM - Bonus,Oil & Gas,"$108,000.00 "
2023,IRON OIL OPERATING LLC,ONRR/BLM - Rents,Oil & Gas,$108.00 
2023,ISABEL PETROLEUM LLC,ONRR/BLM - Bonus,Oil & Gas,"$133,000.00 "
2023,ISABEL PETROLEUM LLC,ONRR/BLM - Rents,Oil & Gas,"$50,000.00 "
2023,ITAFOS,ONRR - Other Revenues,Phosphate,"$33,912.53 "
2023,ITAFOS,ONRR - Royalties,Phosphate,"$4,254,628.72 "
2023,ITAFOS,ONRR/BLM - Rents,Phosphate,($520.00)
2023,IVANHOE ELECTRIC INC,BLM - Permit Fees,Mining Claims,"$130,650.00 "
2023,J R OIL LTD CO,ONRR - Other Revenues,Oil & Gas,"$20,148.52 "
2023,J R OIL LTD CO,ONRR - Royalties,Gas,"$272,277.31 "
2023,J R OIL LTD CO,ONRR - Royalties,Oil,"$654,373.34 "
2023,J R SIMPLOT CO,BLM - Permit Fees,Mining Claims,"$21,945.00 "
2023,J R SIMPLOT CO,ONRR - Other Revenues,Phosphate,"$76,083.81 "
2023,J R SIMPLOT CO,ONRR - Royalties,Phosphate,"$4,816,587.46 "
2023,J R SIMPLOT CO,ONRR/BLM - Bonus,Phosphate,"$251,989.40 "
2023,J R SIMPLOT CO,ONRR/BLM - Rents,Phosphate,"$8,685.00 "
2023,JAVELIN ENERGY PARTNERS MANAGEMENT LLC,ONRR - Other Revenues,Oil & Gas,"$178,360.07 "
2023,JAVELIN ENERGY PARTNERS MANAGEMENT LLC,ONRR - Royalties,Gas,"$2,533,463.41 "
2023,JAVELIN ENERGY PARTNERS MANAGEMENT LLC,ONRR - Royalties,Oil,"$173,308.59 "
2023,JERRITT CANYON GOLD LLC,BLM - Permit Fees,Mining Claims,"$486,255.00 "
2023,JICARILLA APACHE ENERGY CORP,ONRR - Other Revenues,Oil & Gas,$583.19 
2023,JICARILLA APACHE ENERGY CORP,ONRR - Royalties,Gas,"$138,173.52 "
2023,JMA ENERGY CO LLC,BLM - Permit Fees,Oil & Gas,$500.00 
2023,JMA ENERGY CO LLC,ONRR - Other Revenues,Oil & Gas,"($4,510.52)"
2023,JMA ENERGY CO LLC,ONRR - Royalties,Gas,"$63,413.34 "
2023,JMA ENERGY CO LLC,ONRR - Royalties,Oil,"$98,485.22 "
2023,JOHN H HENDRIX CORP,ONRR - Other Revenues,Oil & Gas,"$41,943.61 "
2023,JOHN H HENDRIX CORP,ONRR - Royalties,Gas,"$149,524.96 "
2023,JONAH ENERGY CO,ONRR - Other Revenues,Oil & Gas,"($4,681,338.98)"
